8.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,4.900512695312500000e-01,1.567993164062500000e-01,-8.533325195312500000e-01,8.447265625000000000e-02
-1.000000000000000000e+01,-1.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.900512695312500000e-01,1.567993164062500000e-01,-8.533325195312500000e-01,8.447265625000000000e-02
7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,-6.000000000000000000e+00,-4.000000000000000000e+00,-1.500000000000000000e+01,0.000000000000000000e+00,4.900512695312500000e-01,1.567993164062500000e-01,-8.533325195312500000e-01,8.447265625000000000e-02
-5.000000000000000000e+00,-5.000000000000000000e+00,-4.000000000000000000e+00,-8.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,-8.000000000000000000e+00,-5.000000000000000000e+00,4.900512695312500000e-01,1.567993164062500000e-01,-8.533325195312500000e-01,8.447265625000000000e-02
-7.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,-8.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,4.868164062500000000e-01,1.613159179687500000e-01,-8.546142578125000000e-01,8.148193359375000000e-02
3.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e+00,-9.000000000000000000e+00,-2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,4.868164062500000000e-01,1.613159179687500000e-01,-8.546142578125000000e-01,8.148193359375000000e-02
1.000000000000000000e+00,4.000000000000000000e+00,-2.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,2.000000000000000000e+00,4.868164062500000000e-01,1.613159179687500000e-01,-8.546142578125000000e-01,8.148193359375000000e-02
1.000000000000000000e+00,7.000000000000000000e+00,1.600000000000000000e+01,-7.000000000000000000e+00,-7.000000000000000000e+00,-6.000000000000000000e+00,-1.300000000000000000e+01,-1.000000000000000000e+00,4.868164062500000000e-01,1.613159179687500000e-01,-8.546142578125000000e-01,8.148193359375000000e-02
0.000000000000000000e+00,-1.000000000000000000e+01,-1.800000000000000000e+01,5.000000000000000000e+00,-6.000000000000000000e+00,-2.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,4.852294921875000000e-01,1.641845703125000000e-01,-8.552246093750000000e-01,7.849121093750000000e-02
-4.000000000000000000e+00,-8.000000000000000000e+00,-1.300000000000000000e+01,-1.000000000000000000e+01,8.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.852294921875000000e-01,1.641845703125000000e-01,-8.552246093750000000e-01,7.849121093750000000e-02
-1.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,3.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,4.852294921875000000e-01,1.641845703125000000e-01,-8.552246093750000000e-01,7.849121093750000000e-02
5.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00,-1.100000000000000000e+01,-4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.852294921875000000e-01,1.641845703125000000e-01,-8.552246093750000000e-01,7.849121093750000000e-02
-7.000000000000000000e+00,-3.000000000000000000e+00,7.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+01,-1.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,4.848632812500000000e-01,1.646728515625000000e-01,-8.556518554687500000e-01,7.543945312500000000e-02
-7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.300000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,1.000000000000000000e+00,4.848632812500000000e-01,1.646728515625000000e-01,-8.556518554687500000e-01,7.543945312500000000e-02
-1.000000000000000000e+00,-2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-6.000000000000000000e+00,-3.000000000000000000e+00,4.848632812500000000e-01,1.646728515625000000e-01,-8.556518554687500000e-01,7.543945312500000000e-02
7.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+01,-2.500000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,4.848632812500000000e-01,1.646728515625000000e-01,-8.556518554687500000e-01,7.543945312500000000e-02
7.000000000000000000e+00,7.000000000000000000e+00,1.200000000000000000e+01,1.200000000000000000e+01,1.500000000000000000e+01,5.000000000000000000e+00,1.500000000000000000e+01,-3.000000000000000000e+00,4.851684570312500000e-01,1.642456054687500000e-01,-8.557128906250000000e-01,7.318115234375000000e-02
-9.000000000000000000e+00,-8.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,4.851684570312500000e-01,1.642456054687500000e-01,-8.557128906250000000e-01,7.318115234375000000e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-2.000000000000000000e+00,-5.000000000000000000e+00,-4.000000000000000000e+00,4.851684570312500000e-01,1.642456054687500000e-01,-8.557128906250000000e-01,7.318115234375000000e-02
-3.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,-5.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,4.851684570312500000e-01,1.642456054687500000e-01,-8.557128906250000000e-01,7.318115234375000000e-02
