-8.000000000000000000e+00,-1.000000000000000000e+00,-1.900000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,-4.702758789062500000e-01,1.869506835937500000e-01,7.621459960937500000e-01,4.036865234375000000e-01
-4.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-4.702758789062500000e-01,1.869506835937500000e-01,7.621459960937500000e-01,4.036865234375000000e-01
-1.000000000000000000e+00,-7.000000000000000000e+00,-1.200000000000000000e+01,-1.000000000000000000e+00,4.000000000000000000e+00,-4.000000000000000000e+00,-1.300000000000000000e+01,-2.000000000000000000e+00,-4.702758789062500000e-01,1.869506835937500000e-01,7.621459960937500000e-01,4.036865234375000000e-01
-9.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,-4.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,-4.702758789062500000e-01,1.869506835937500000e-01,7.621459960937500000e-01,4.036865234375000000e-01
4.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,4.000000000000000000e+00,-4.000000000000000000e+00,-1.300000000000000000e+01,-4.000000000000000000e+00,-4.696655273437500000e-01,1.877441406250000000e-01,7.624511718750000000e-01,4.035034179687500000e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-7.000000000000000000e+00,-8.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+00,-4.696655273437500000e-01,1.877441406250000000e-01,7.624511718750000000e-01,4.035034179687500000e-01
5.000000000000000000e+00,-1.100000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,-4.696655273437500000e-01,1.877441406250000000e-01,7.624511718750000000e-01,4.035034179687500000e-01
-3.000000000000000000e+00,6.000000000000000000e+00,-1.100000000000000000e+01,-1.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,2.000000000000000000e+00,-2.000000000000000000e+00,-4.696655273437500000e-01,1.877441406250000000e-01,7.624511718750000000e-01,4.035034179687500000e-01
1.000000000000000000e+00,-6.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,-5.000000000000000000e+00,-4.694213867187500000e-01,1.870727539062500000e-01,7.633666992187500000e-01,4.022827148437500000e-01
0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.000000000000000000e+00,3.000000000000000000e+00,-4.694213867187500000e-01,1.870727539062500000e-01,7.633666992187500000e-01,4.022827148437500000e-01
-5.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-7.000000000000000000e+00,-6.000000000000000000e+00,-4.000000000000000000e+00,-4.694213867187500000e-01,1.870727539062500000e-01,7.633666992187500000e-01,4.022827148437500000e-01
-7.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+00,-4.694213867187500000e-01,1.870727539062500000e-01,7.633666992187500000e-01,4.022827148437500000e-01
2.000000000000000000e+00,-5.000000000000000000e+00,-1.000000000000000000e+01,-2.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+00,-4.694213867187500000e-01,1.860351562500000000e-01,7.640380859375000000e-01,4.015502929687500000e-01
8.000000000000000000e+00,4.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-5.000000000000000000e+00,-1.000000000000000000e+00,-4.694213867187500000e-01,1.860351562500000000e-01,7.640380859375000000e-01,4.015502929687500000e-01
